,Name,Latitude,Longitude,Elevation
0,TDRS 3,13.185265414004283,-48.17626387480005,35901.478247000494
1,FLTSATCOM 8 (USA 46),-8.461924422006188,71.24157645877065,35798.44947906857
2,SKYNET 4C,-0.6626531771313832,33.72493827067482,35777.42406809615
3,TDRS 5,-5.643633067652204,-167.13268672085644,35703.8567783387
4,TDRS 6,14.06188908760413,-45.848974047640624,35748.62645709215
5,UFO 2 (USA 95),2.49970827943828,28.955224970694754,35773.74276694714
6,USA 99 (MILSTAR-1 1),3.7809003682487514,-90.49384719746267,35780.070325399705
7,ASTRA 1D,6.027528149399996,-73.4281999718198,35776.74154703613
8,USA 107 (DSP 17),10.55382783107309,-97.44340604906382,35782.84326161433
9,UFO 4 (USA 108),-8.099849363824717,172.72316741764305,35813.597139025056
10,AMSC 1,3.1111477995465617,-107.84213657762363,35776.31848605492
11,TDRS 7,-11.518082873274027,83.81044533297901,35908.98035195301
12,USA 113,-8.756082560535477,103.13656876338179,35791.84257547419
13,USA 115 (MILSTAR-1 2),3.3872434039827444,-120.40741034815719,35790.81460707926
14,INMARSAT 3-F1,-0.02725701061272117,-91.58897501857663,35851.298710673596
15,INMARSAT 3-F2,-4.533849215266427,148.807868098885,35900.734016063594
16,AMC-1 (GE-1),-4.019534779445592,-130.8198585788213,35790.74390992686
17,INMARSAT 3-F3,5.7818510636184595,29.29644587965005,35848.37755335315
18,INTELSAT 26 (IS-26),0.49671888167756373,66.22162864876992,35795.20620564484
19,GALAXY 25 (G-25),2.9034790817532157,32.927156236406034,35782.83671806719
20,INTELSAT 5 (IS-5),-4.942392273557115,-136.8635204203713,35787.88176411461
21,AMC-3 (GE-3),-0.19187162157423113,-72.0243492319478,35780.04116629016
22,NSS-5,4.325948927870323,50.74232336470423,35780.18525333066
23,USA 134,1.02358495686519,-112.54547833100618,35771.60028306129
24,ASTRA 1G,5.4577042762148835,19.51762277154386,35773.15453183069
25,INMARSAT 3-F5,2.8137469875641186,-54.13028666442633,35769.909997543444
26,UFO 8 (USA 138),-8.443143329595191,171.8708334612262,35804.35871798365
27,ASTRA 2A,2.6378636549502037,27.972558498523707,35781.45707715726
28,JCSAT-4A,-3.271268023905366,135.9476854813825,35778.12752291668
29,SKYNET 4E,8.279951575566606,-0.6609952715075671,35776.274009955014
30,ASIASAT 3S,-4.344645991455168,147.73577436977158,35805.10949493784
31,NIMIQ 1,-0.9018807131355511,-86.58104500216653,35775.13267643153
32,ABS-7,1.983378666371323,33.3922500869696,35778.6762667767
33,ABS-6,-0.01578982417500773,158.99978600293946,35798.39852508567
34,AMC-4 (GE-4),-0.7278399974976718,-134.93083065344484,35792.01848003183
35,UFO 10 (USA 146),8.326532394768575,-22.856721271731622,35761.36111718877
36,GALAXY 11 (G-11),-1.2148143145774248,-93.0665846145797,35786.80109125622
37,USA 148,-8.6374943019402,-179.45138097961765,35793.607251634894
38,ASIASTAR,-0.18242248257157026,105.04614778598085,35795.900828216545
39,USA 149 (DSP 20),-7.209470661359563,-164.86424230250998,35794.33627572915
40,EUTELSAT 80A,3.8107081357382566,-12.616129103135174,35779.85283682231
41,TDRS 8,-2.6279652689184343,88.56682567524022,35858.93446060707
42,INTELSAT 9 (IS-9),4.044577854814326,-50.18788510598864,35777.04283421518
43,NSS-11 (AAP-1),-0.007642337285100134,175.99242123872122,35792.34831965938
44,USA 153,-7.288226577628226,134.04993277548832,35791.86993461814
45,AMC-6 (GE-6),-0.00635439297880687,-139.03124238725053,35794.359959882335
46,INTELSAT 12 (IS-12),2.861967409292119,64.35968962340077,35798.26998522205
47,INTELSAT 1R (IS-1R),-2.640273504621838,157.02972219201948,35785.13346964913
48,ANIK F1,-0.5318867651919649,-109.32985553929284,35773.318975408794
49,ASTRA 2D,3.681827407437178,57.425284975274316,35783.258835850975
50,AMC-8 (GE-8),-1.61956828902797,-135.02397487048876,35791.479316064266
51,USA 157 (MILSTAR-2 2),-0.2336899416053836,-124.19050802819116,35791.91227264496
52,EUTELSAT 133 WEST A,-2.725180935888178,-132.86245250245747,35792.74514207563
53,INTELSAT 10 (IS-10),-4.649713451375039,177.7646080233794,35795.952115248096
54,INTELSAT 901 (IS-901),-0.012049562121283811,-27.51903381858848,35783.296800198616
55,ASTRA 2C,0.5266762474723282,-61.43261393479746,35841.482293993555
56,USA 159 (DSP 21),10.74169647321934,-49.53734070760613,35782.256580673646
57,INTELSAT 902 (IS-902),0.2584864951630221,-50.126080721920374,35775.65571215243
58,USA 164 (MILSTAR-2 3),5.877185422961273,19.36808242441359,35780.9946125827
59,ECHOSTAR 7,0.0262821694591483,-118.80051101693934,35785.50173137782
60,INTELSAT 904 (IS-904),1.3386474943971827,-29.5241490223685,35773.02927047082
61,TDRS 9,3.619055616411718,-62.28097897303758,35791.984295269256
62,ASTRA 3A,0.40004222539163076,-86.8785789008878,35786.03856446702
63,NSS-7,4.3794981893939005,-20.109150842206752,35775.7655157364
64,DIRECTV 5 (TEMPO 1),-0.2839416527465483,-110.15890197471379,35787.38701404062
65,INTELSAT 905 (IS-905),1.3806607432371985,-24.50877617100616,35775.29771034036
66,GALAXY 3C (G-3C),0.004894701230887586,-95.02912968959986,35785.80049113538
67,EUTELSAT 5 WEST A,1.260148424993746,-4.992604142375099,35766.3898094107
68,METEOSAT-8 (MSG-1),4.742850872502418,41.61624734149702,35784.94982671853
69,INTELSAT 906 (IS-906),1.1040670191137016,64.19668383242455,35781.9524728868
70,HISPASAT 30W-4,-2.056763827358383,-143.0986133234697,35797.5442519145
71,TDRS 10,-7.244858396272298,-170.97710926115093,35763.61469806662
72,NSS-6,-0.7682299207131976,-169.54782333404066,35799.943831638324
