,Name,Latitude,Longitude,Elevation
0,TDRS 3,13.087697494472426,-48.15515731280424,35903.23199041041
1,FLTSATCOM 8 (USA 46),-8.663453892803103,71.23686145323956,35799.04756799547
2,SKYNET 4C,-0.9480219977033796,33.69085281751647,35777.577616441326
3,TDRS 5,-5.3714347023067965,-167.15401474478145,35702.65055814248
4,TDRS 6,14.032392887746836,-45.81050809844885,35748.41051362053
5,UFO 2 (USA 95),2.269560746686106,28.934503515555292,35773.7884417633
6,USA 99 (MILSTAR-1 1),4.075257459058371,-90.52772654560032,35779.76893901659
7,ASTRA 1D,6.183470162214576,-73.43118659778868,35776.46670675182
8,USA 107 (DSP 17),10.76107175788875,-97.44085678219332,35782.64997487127
9,UFO 4 (USA 108),-7.9812631433559265,172.7274110761631,35813.25540150584
10,AMSC 1,3.3425266742717246,-107.86241257244028,35776.08858896969
11,TDRS 7,-11.684141109677899,83.81625414431227,35908.764216988035
12,USA 113,-8.918902460094412,103.13917777619413,35791.931872602385
13,USA 115 (MILSTAR-1 2),3.653611486099488,-120.43565881987409,35790.559545712866
14,INMARSAT 3-F1,0.1155134132012257,-91.60008546160276,35850.63353033306
15,INMARSAT 3-F2,-4.608536922065843,148.80389424235835,35900.531065499854
16,AMC-1 (GE-1),-3.9606146421582586,-130.81870063700774,35790.49619225011
17,INMARSAT 3-F3,5.720013866070309,29.29840776309254,35848.902486122424
18,INTELSAT 26 (IS-26),0.2979895141699362,66.20441392617022,35795.58003255929
19,GALAXY 25 (G-25),2.8947140171294037,32.928825616843596,35783.243305880984
20,INTELSAT 5 (IS-5),-4.851256429564142,-136.86276885303874,35787.595703413936
21,AMC-3 (GE-3),-0.11318655866529548,-72.02660167559019,35779.80774303476
22,NSS-5,4.2156683886787425,50.740810789026916,35780.490850969574
23,USA 134,1.243352260633945,-112.56487747543099,35771.492663038225
24,ASTRA 1G,5.435865155257333,19.52351825521806,35773.369084012535
25,INMARSAT 3-F5,2.916473260342149,-54.132331791860686,35769.666519953586
26,UFO 8 (USA 138),-8.370508545002883,171.8804603894917,35804.28412934402
27,ASTRA 2A,2.636722750277051,27.97407698368078,35781.618117267986
28,JCSAT-4A,-3.3631725942142263,135.94654711736894,35778.62395501766
29,SKYNET 4E,8.124568296234598,-0.6584390963787662,35776.33408710885
30,ASIASAT 3S,-4.420670656006942,147.7357450443233,35805.03645380168
31,NIMIQ 1,-0.8621354476971611,-86.58094044203914,35774.672850664174
32,ABS-7,1.9800345663002161,33.393370779216255,35778.94010426982
33,ABS-6,-0.01510895944383029,158.99909252021055,35798.307582475216
34,AMC-4 (GE-4),-0.7245497460566644,-134.9310727914535,35791.787917084235
35,UFO 10 (USA 146),8.312294122140566,-22.842749316766184,35761.38250931147
36,GALAXY 11 (G-11),-1.175688892572442,-93.06701482818652,35786.840314085915
37,USA 148,-8.578744321220336,-179.43974906397605,35793.48588462312
38,ASIASTAR,-0.2851405570814882,105.04114858394927,35796.22021874582
39,USA 149 (DSP 20),-7.0128617701881275,-164.87194859927533,35794.53130348023
40,EUTELSAT 80A,3.8542657879704585,-12.613911795130527,35779.5448598933
41,TDRS 8,-2.823667580898108,88.54785633586353,35858.16427191186
42,INTELSAT 9 (IS-9),4.1510135348717405,-50.18910550263662,35776.9049922255
43,NSS-11 (AAP-1),-0.007219698720823142,175.99206447347416,35792.21638973852
44,USA 153,-7.381005084825963,134.05573179355088,35791.92629129456
45,AMC-6 (GE-6),-0.00597595620843717,-139.03171202589257,35794.190548476676
46,INTELSAT 12 (IS-12),2.8055787588640047,64.35909791815085,35798.76271339848
47,INTELSAT 1R (IS-1R),-2.6941619174564733,157.02984342495282,35785.107179565995
48,ANIK F1,-0.5237421201838756,-109.32909694991459,35772.41628250169
49,ASTRA 2D,3.566222070582215,57.42218782444981,35783.42913866429
50,AMC-8 (GE-8),-1.6103942732279313,-135.02384056247163,35791.26451272106
51,USA 157 (MILSTAR-2 2),-0.032902559740317035,-124.20787458982898,35791.765617540485
52,EUTELSAT 133 WEST A,-2.7006135759682715,-132.86175525259165,35792.438854826745
53,INTELSAT 10 (IS-10),-4.677699338814359,177.76765360956773,35795.939315291915
54,INTELSAT 901 (IS-901),-0.012659041668567825,-27.518874971973712,35783.26638960273
55,ASTRA 2C,0.6049275583701578,-61.43738019186731,35841.258750751396
56,USA 159 (DSP 21),10.802115802005737,-49.51739551360719,35782.149299048404
57,INTELSAT 902 (IS-902),0.2919071336526963,-50.125940456909284,35775.51027249744
58,USA 164 (MILSTAR-2 3),5.72930386952828,19.36520469086824,35781.18905295171
59,ECHOSTAR 7,0.026345078522308715,-118.80048043031354,35785.428667033564
60,INTELSAT 904 (IS-904),1.381463197024895,-29.52385070999362,35772.96241861079
61,TDRS 9,3.7744866996616144,-62.289083791679964,35793.86172342453
62,ASTRA 3A,0.5397261571660188,-86.88674810193373,35785.909869364514
63,NSS-7,4.4362906915068026,-20.106401239291845,35775.7402297331
64,DIRECTV 5 (TEMPO 1),-0.2796614360311391,-110.15896529749472,35787.10411204613
65,INTELSAT 905 (IS-905),1.4183379646236929,-24.508413253798707,35775.284801337264
66,GALAXY 3C (G-3C),0.005104483950921554,-95.02911438112537,35785.95397115925
67,EUTELSAT 5 WEST A,1.2789717584802278,-4.991356456459277,35766.507991673236
68,METEOSAT-8 (MSG-1),4.622028033057278,41.61411161907706,35784.96415429148
69,INTELSAT 906 (IS-906),1.0896517763566218,64.19703260983268,35782.23869788337
70,HISPASAT 30W-4,-2.0500791885110385,-143.09850372299337,35797.18569577553
71,TDRS 10,-7.192285577388495,-170.9675147874816,35763.02744529958
72,NSS-6,-0.7747910692513602,-169.5485221478581,35799.74326441492
73,NIMIQ 2,0.9819637834203272,89.62230865762093,35825.20195955603
74,USA 167,-4.180204909985498,-130.05148176352992,35780.876747739785
