,Name,Latitude,Longitude,Elevation,Earth Radius + Elevation
0,SYNCOM 2 (A 26),-28.841145199822723,72.64166625162288,35799902.68788841,42178039.68788841
1,SYNCOM 3,-2.291467389471405,-110.38115641114429,35827558.52243674,42205695.52243674
2,DELTA 1 R/B,-2.1266374475172976,-17.452196841757907,36344542.76734688,42722679.76734688
3,INTELSAT 1-F1,-2.3741536945891832,-107.40285679843707,35771742.554465115,42149879.554465115
4,DELTA 1 R/B(2),15.900647615725932,27.942551202983665,29854481.069803778,36232618.069803774
5,INTELSAT 2-F1,1.7747363509321439,76.83249607966201,13582658.498273695,19960795.498273693
6,ATS 1,0.16124702646479114,93.91733674250676,35738690.33835327,42116827.33835327
7,INTELSAT 2-F2,-1.2665663837776548,66.27815318933898,35730757.881397486,42108894.881397486
8,INTELSAT 2-F3,0.2650152107419418,9.980184541377152,35805368.70979435,42183505.70979435
9,TITAN 3C TRANSTAGE R/B,6.130194551259291,-153.26875215908385,115778543.5909679,122156680.5909679
10,INTELSAT 2-F4,0.12446489248813736,-165.9723569805155,35842468.26185001,42220605.26185001
11,ATS 3,1.328694099035109,-105.33704336480646,35748727.63699569,42126864.63699569
12,OPS 2222,10.418962259075537,-91.8328759347899,35559177.62871118,41937314.62871118
13,OV2-5,-1.5420047643398136,31.890245527631176,35706445.335847266,42084582.335847266
14,LES-6,2.9802783626461307,-64.44074958844577,35778098.81168232,42156235.81168232
15,TITAN 3C TRANSTAGE R/B,2.3375297177058245,-126.7646831047821,35258188.82254262,41636325.82254262
16,OPS 0757 (TACSAT),-1.31607575646586,111.89760212097991,35680488.86802069,42058625.86802069
17,TITAN 3C TRANSTAGE R/B,-1.2351967448905117,1.4411597640154565,35999074.71779972,42377211.71779972
18,TITAN 3C TRANSTAGE R/B,16.180782984667484,-29.379387572873977,103122508.9705747,109500645.9705747
19,ATLAS CENTAUR R/B,17.22735289674517,-83.34744320636558,22770004.332158178,29148141.332158178
20,SKYNET 1A,4.061811177378604,-103.87063695131005,35875615.55853776,42253752.55853776
21,NATO 2A,4.803198410127682,-103.11216803470272,35785275.90059637,42163412.90059637
22,INTELSAT 3-F7,-1.7749841986352017,22.56286246071351,35766931.525965795,42145068.525965795
23,INTELSAT 3-F8,-1.152107110036588,-146.022989936951,36556593.80642427,42934730.80642427
24,OPS 7329,-0.878041018193263,-92.19900964531368,39058976.89194144,45437113.89194144
25,ATLAS AGENA D R/B,0.8493225625506662,-41.503702391495366,35735109.67593985,42113246.67593985
26,OPS 5960 (DSP 1),4.015828696094866,102.24267067698354,26745025.15731257,33123162.15731257
27,TITAN 3C TRANSTAGE R/B,-11.382479249109084,-129.46447727595668,29898893.90970177,36277030.909701765
28,ATLAS CENTAUR R/B,-0.5113695370628333,-22.211328206083152,28683944.121730436,35062081.12173043
29,NATO 2B,5.607800330817171,-104.79825914493274,35777938.93111637,42156075.93111637
30,TITAN 34B AGENA D R/B,62.81858586495971,-97.023349230709,36199481.61872366,42577618.61872366
31,OPS 9431 (DSCS 2-1),6.021313530892195,-100.56915631601541,35798084.48513672,42176221.48513672
32,OPS 9432 (DSCS 2-2),1.9203726909245586,178.89181719343364,35790383.39411031,42168520.39411031
33,TITAN 3C TRANSTAGE R/B,-3.492524955164798,12.840930646397286,36389832.4928518,42767969.4928518
34,INTELSAT 4-F3,6.335851486496314,-35.84268676729731,35940877.96131223,42319014.96131223
35,INTELSAT 4-F4,-10.785088872131062,97.92065955707238,35933613.5791903,42311750.5791903
36,ATLAS CENTAUR R/B,11.69800452159134,-157.26973602135044,10338496.611515211,16716633.611515211
37,OPS 1570 (DSP 3),-3.7631591558950563,93.74817082764568,35906565.826294295,42284702.826294295
38,TITAN 3C TRANSTAGE R/B,1.9594131270851436,-170.469118928275,35640055.19987027,42018192.19987027
39,INTELSAT 4-F5,-7.905038534870207,125.63633519261816,35839059.66960674,42217196.66960674
40,ATLAS CENTAUR R/B,4.951194329603242,-6.832021469111291,34481769.70795422,40859906.70795422
41,OPS 9390,-9.79817987982466,13.80754167820207,41580295.486933015,47958432.486933015
42,ATLAS AGENA R/B,10.767602337262073,-162.0401476969145,31646813.553957798,38024950.5539578
43,OPS 6063,-4.837106040299214,73.98853998759334,35737873.49107394,42116010.49107394
44,ANIK A2 (TELESAT 2),-4.23343313753235,161.9717101971231,35902120.71610737,42280257.71610737
45,OPS 6157 (DSP 4),-2.7105885117798114,5.568411327061335,35917533.00603957,42295670.00603957
46,ATLAS CENTAUR R/B,22.391232170763697,-129.26970137672726,35878170.60785101,42256307.60785101
47,OPS 7724,60.89745484705905,-116.93612902309336,36581574.32602322,42959711.32602322
48,ATLAS CENTAUR R/B,-25.987550126552534,175.10814608897869,26111454.049789958,32489591.049789958
49,COSMOS 606,5.002917692741836,19.68066693567775,35671092.69826287,42049229.69826287
50,COSMOS 637,-2.4462950098424034,7.350630880974613,35807866.24837977,42186003.24837977
51,WESTAR 1,4.3397815662156525,-151.13578999635357,35879089.13107123,42257226.13107123
52,TITAN 3C TRANSTAGE R/B,3.883220995992107,-165.67498288843765,35672243.68256322,42050380.68256322
53,SL-6 R/B(2),54.00444367521323,82.23613578073191,25304281.91559583,31682418.91559583
54,MOLNIYA 2-10,48.46885306293682,144.46113712272773,35268420.32367535,41646557.32367535
55,MOLNIYA 1-S,-5.585318341447779,87.68707669846331,35767812.556771316,42145949.556771316
56,WESTAR 2,4.35175916101378,-15.404071480800633,35871689.006191336,42249826.006191336
57,INTELSAT 4-F8,-11.59966521974913,94.73423555626552,35943864.382684276,42322001.382684276
58,ATLAS CENTAUR R/B,7.486811481289975,-35.81053878440451,13237106.559888754,19615243.559888754
59,SKYNET 2B,-1.1465264189222864,-0.3124621485215943,35765160.77739586,42143297.77739586
60,SYMPHONIE 1,-2.0051228543128348,158.2120052799422,35886164.66187615,42264301.66187615
61,COSMOS 706,-59.99442015567957,139.70957632199912,8755567.372116838,15133704.372116838
62,SMS 2,-8.466244707700488,54.349537266199405,35952900.01675762,42331037.01675762
63,MOLNIYA 1-29,43.06047464295457,-83.63519512053426,32901668.026687205,39279805.026687205
64,ANIK A3 (TELESAT 3),7.4040412135680915,-29.894298397023114,35830806.23271777,42208943.23271777
65,SL-6 R/B(2),44.76119901137177,-103.54365131688863,14014489.836814186,20392626.836814187
66,ATLAS CENTAUR R/B,-18.083047834279416,-43.554327411660594,2162377.9585469672,8540514.958546966
67,ATLAS AGENA R/B,7.821293078651522,-179.79539699752885,30585846.68180852,36963983.68180852
68,SYMPHONIE 2,6.979782830486634,-135.84032692889957,35870257.718873665,42248394.718873665
69,MOLNIYA 2-14,48.00521076438881,129.09979412294484,15099667.156100366,21477804.156100366
70,INTELSAT 4A-F1,1.6194872446407216,3.1907401454200794,35852854.68975347,42230991.68975347
71,ATLAS CENTAUR R/B,-17.327042591699158,-110.02792010826491,34642930.95121509,41021067.95121509
72,COSMOS 775,-6.145624872751418,45.40492744312594,35817289.07216908,42195426.07216908
73,GOES 1 (SMS-C),8.09021643936181,-125.14327218731484,35784944.53250919,42163081.53250919
74,SATCOM 1,-11.37509438653672,115.13419470897074,35953156.27039107,42331293.27039107
75,OPS 3165 (DSP 5),5.842518831089616,-139.6347337969216,35731067.80657052,42109204.80657052
76,RADUGA 1,-7.174855224617816,85.48874995113245,35778744.136794284,42156881.136794284
77,TITAN 3C TRANSTAGE R/B,6.218685275074719,-132.08535756637696,35710128.21919033,42088265.21919033
78,CTS,6.5414609266246195,-141.1117533474267,35852729.5537347,42230866.5537347
79,MOLNIYA 1-32,35.37197054561686,14.446132435769568,23076958.972352713,29455095.972352713
80,INTELSAT 4A-F2,10.484257426880198,-53.18251814916896,35951070.23438043,42329207.23438043
81,ATLAS CENTAUR R/B,16.432841638394247,-87.53655172714718,31944158.555043224,38322295.55504322
82,LES-8,-11.651657941014127,-105.3255023383843,35872202.46086647,42250339.46086647
83,LES-9,-10.748518915857202,-102.06007863335441,35869665.16304839,42247802.16304839
84,TITAN 3C TRANSTAGE R/B,13.010468832499122,-17.86159606744904,35800094.37093785,42178231.37093785
85,NATO 3A,8.05615436316293,-60.89158462554308,35989370.33645116,42367507.33645116
86,TITAN 3C TRANSTAGE DEB,15.22471837272376,60.52164365084536,36212913.54251666,42591050.54251666
87,COMSTAR 1,-7.310991464819313,153.03576958908025,35910432.84265835,42288569.84265835
88,ATLAS CENTAUR R/B,20.610124106493174,27.879787027365133,34277170.0587269,40655307.0587269
89,OPS 2112 (DSP 6),-6.546938266049087,41.7004536071724,35994613.8628373,42372750.8628373
90,TITAN 3C TRANSTAGE R/B,0.19810498753641867,164.22995925819995,35759687.68022,42137824.68022
91,PALAPA 1,-10.679883215794408,124.56141505633806,35857088.10308267,42235225.10308267
92,COMSTAR 2,-5.913806760492053,42.085961208481805,35870198.42596553,42248335.42596553
93,ATLAS CENTAUR R/B,1.3361010930272128,124.36897658937522,31089284.124038476,37467421.12403847
94,RADUGA 2,-7.9644021446524365,75.30152078352248,35771638.41140156,42149775.41140156
95,COSMOS 862,-9.732896266590428,19.33212150571553,14522473.518112157,20900610.518112157
96,EKRAN 1,-7.543204168780183,97.34452817545552,36040307.90023199,42418444.90023199
97,KIKU-2 (ETS-II),4.010752937609233,-29.408891871230637,35843307.195539646,42221444.195539646
98,TITAN 3C TRANSTAGE R/B,6.589515321141889,-70.82777141889034,35809614.31833625,42187751.31833625
