,Name,Latitude,Longitude,Elevation
0,TDRS 3,3.837580572231151,-48.65394971754809,42301645.079406306
1,FLTSATCOM 8 (USA 46),-12.879502426528699,72.08033137615,42194763.362081714
2,SKYNET 4C,-11.78023801824642,33.0473503236084,42165757.3850715
3,TDRS 5,7.531673809714523,-168.33637046175664,42069943.94612931
4,TDRS 6,6.89806113270521,-45.21077398242985,42134660.51587039
5,UFO 2 (USA 95),-7.6988051475317665,28.144842348586774,42159629.12433395
6,USA 99 (MILSTAR-1 1),13.966960933633548,-90.6171642258921,42149441.89876507
7,ASTRA 1D,9.66530554434321,-72.9534906778734,42148297.59794162
8,USA 107 (DSP 17),14.272861566798152,-96.08072473687126,42154111.137679264
9,UFO 4 (USA 108),0.0037491881598922614,172.29417982906173,42166410.44339287
10,AMSC 1,11.023651876507753,-107.87656155373897,42149785.355668925
11,TDRS 7,-13.22665682641551,84.91217704841547,42227024.56250046
12,USA 113,-11.490688267765508,104.02632043893334,42170722.54770592
13,USA 115 (MILSTAR-1 2),12.601981758897214,-120.53683720766551,42157241.276432544
14,INMARSAT 3-F1,5.517380488550223,-93.97898110658346,42210519.33207455
15,INMARSAT 3-F2,-5.6512451947587685,146.88113657030146,42255516.59337682
16,AMC-1 (GE-1),0.017751849074767734,-130.89997545313975,42156717.619193904
17,INMARSAT 3-F3,1.124099127881553,27.058589552029325,42252976.23417303
18,INTELSAT 26 (IS-26),-7.6216956302272605,65.75721139787906,42184338.826277405
19,GALAXY 25 (G-25),1.3307273885907123,32.91749238617587,42178456.0809584
20,INTELSAT 5 (IS-5),0.7575151454249306,-137.08190489428986,42153845.075155966
21,AMC-3 (GE-3),3.0178619573693815,-72.06957132604029,42151729.780120715
22,NSS-5,-1.8729640302846062,50.456702213546315,42172487.30892967
23,USA 134,9.347373704789009,-112.83359346399227,42151784.651464894
24,ASTRA 1G,2.2795275066476077,19.620619933995357,42164490.144554324
25,INMARSAT 3-F5,5.70446610640731,-53.97222317956624,42145200.688012585
26,UFO 8 (USA 138),-2.0069349639745133,171.72630745933617,42171938.76241012
27,ASTRA 2A,1.4795033359074692,27.995453519752072,42167798.19245894
28,JCSAT-4A,-5.538453583230391,136.083527826358,42179279.62875665
29,SKYNET 4E,-1.343445734765909,-1.314340018726501,42161255.073456064
30,ASIASAT 3S,-5.528143689546358,147.90462233878577,42172425.18545349
31,NIMIQ 1,1.0615803626617595,-86.56340668907194,42139773.437909864
32,ABS-7,1.0147580491491326,33.3985077955863,42170305.77367254
33,ABS-6,0.005892122396370728,158.97411968333395,42167798.435743004
34,AMC-4 (GE-4),-0.29200352784637673,-134.9244620549592,42158236.557001084
35,UFO 10 (USA 146),4.229136718503848,-22.60911484305093,42151194.3624851
36,GALAXY 11 (G-11),0.8547778272693134,-93.105048553254,42166245.57455763
37,USA 148,-2.6571092235461182,-179.44715434413507,42163248.12238329
38,ASIASTAR,-4.189053890120551,104.91653983105367,42182824.60756774
39,USA 149 (DSP 20),3.5819128994459044,-165.90524505411764,42178027.01528979
40,EUTELSAT 80A,3.9272615953018493,-12.438375054560332,42148206.038485296
41,TDRS 8,-9.328861601414422,88.32842618478809,42177232.11467104
42,INTELSAT 9 (IS-9),6.55934792867134,-49.955246666920715,42153661.70236243
43,NSS-11 (AAP-1),-0.003522226575908851,175.994945582458,42162347.229130946
44,USA 153,-7.869764648050037,134.59190778432458,42169269.28580201
45,AMC-6 (GE-6),0.008117483993655751,-139.0289005354454,42161906.61295067
46,INTELSAT 12 (IS-12),-0.5838884673255429,64.22508005483593,42190600.792103104
47,INTELSAT 1R (IS-1R),-3.666883584576324,157.11041050501427,42162721.29935163
48,ANIK F1,0.017690196955512816,-109.24132805922191,42120839.313125625
49,ASTRA 2D,-2.455475155027818,57.1026873733031,42169498.96756689
50,AMC-8 (GE-8),-0.5720750705100426,-135.01738520456428,42158567.76672484
51,USA 157 (MILSTAR-2 2),7.85481550862381,-124.63412676283413,42162374.72234777
52,EUTELSAT 133 WEST A,-0.5967299029193103,-132.84907340432943,42155363.72671464
53,INTELSAT 10 (IS-10),-3.793338318387774,177.92153175215321,42168866.0802416
54,INTELSAT 901 (IS-901),-0.013220869462082287,-27.520258569542456,42161639.87880871
55,ASTRA 2C,3.3700537505490176,-63.14990611906854,42213743.24249115
56,USA 159 (DSP 21),8.536231995673791,-48.65372368137274,42156777.70412981
57,INTELSAT 902 (IS-902),1.4818620089056456,-50.114368202152754,42152826.351552166
58,USA 164 (MILSTAR-2 3),-2.4567762727195523,18.841938467351344,42168615.62892905
59,ECHOSTAR 7,0.01563434421764093,-118.79139113941031,42160836.91781724
60,INTELSAT 904 (IS-904),2.4773329727638393,-29.466509666773455,42154087.947975606
61,TDRS 9,8.270211894383348,-62.29862682774964,42242934.69411591
62,ASTRA 3A,5.784638127228869,-87.04477860851581,42159627.926670924
63,NSS-7,4.778891730333902,-19.897380996386467,42157296.033121854
64,DIRECTV 5 (TEMPO 1),0.006365319974809264,-110.14361308992038,42153661.28133912
65,INTELSAT 905 (IS-905),2.297794750444971,-24.458864007722173,42157525.08544291
66,GALAXY 3C (G-3C),0.0032911586847262924,-95.05049937018832,42170408.18466301
67,EUTELSAT 5 WEST A,1.4796022901277064,-4.936714301719968,42157448.98312823
68,METEOSAT-8 (MSG-1),-2.0484208020813397,41.26929785839735,42163775.08766438
69,INTELSAT 906 (IS-906),0.06495246901728283,64.19202839350785,42172953.18390057
70,HISPASAT 30W-4,-0.924004577638265,-143.09920714402722,42156499.08801365
71,TDRS 10,-2.086178833859041,-170.87475183709165,42127140.91027065
72,NSS-6,-0.7100884240562639,-169.54226821362371,42163742.762262456
73,NIMIQ 2,-3.641240997823556,89.3378892293431,42213407.81664385
74,USA 167,2.542159651043018,-130.39287586123697,42149107.53180551
75,USA 169 (MILSTAR-2 4),-6.6199167007531745,152.52912329028618,42172831.69059949
76,GALAXY 12 (G-12),-0.4711147791253825,-128.9838893504073,42160238.26206809
77,ASIASAT 4,0.10828875549375587,38.27721000264385,42164947.64613176
78,HELLAS-SAT 2,1.1801824658229683,-95.27353090931722,42147493.90218555
79,THURAYA-2,-3.818262020272522,43.89962577172921,42179481.08186539
80,OPTUS C1,-2.4383539802522156,155.66492237783103,42181205.31318
81,GALAXY 23 (G-23),0.001499463424115904,-120.9840278687896,42155177.67186696
82,USA 170,6.594787749917908,-42.537664001966014,42145121.12229454
83,GALAXY 13 (HORIZONS 1),-0.00350630679206964,-127.0023852653197,42162206.94643771
84,YAMAL 202,-1.8502969006940986,163.41068920793336,42173934.81471047
85,UFO 11 (USA 174),-5.884218020922635,74.45611720752314,42186778.730491154
86,USA 176 (DSP 22),-9.45880253844416,87.20727336669958,42169721.66222514
87,ABS-4 (MOBISAT-1),0.12063592470409178,61.05700756937686,42179398.34964889
88,EUTELSAT 7A,-0.5227968185087393,-139.2647778177467,42157660.0510128
89,AMC-11 (GE-11),0.02829990873177349,-130.98558697285335,42157330.026431255
90,INTELSAT 10-02,0.007932271077779036,-1.009263169870423,42163015.04771435
91,ANIK F2,0.01608973985708219,-111.07459951346783,42168424.186145276
92,AMC-15,0.020831803360154937,-105.0691061555273,42154577.11587354
93,AMC-16,-0.013240775440194554,-100.38991288393382,42338025.89210068
94,NSS-10 (AMC-12),1.9939218955040539,-37.46104359535939,42155235.01863613
95,XTAR-EUR,0.01762636192227846,29.019743825945984,42166200.64069018
96,XM-3 (RHYTHM),0.03803545155907991,-85.13249182285132,42161663.78007402
97,INMARSAT 4-F1,-2.2619249366944896,143.53132125230846,42174985.20463413
98,DIRECTV 8,-0.0004264529488533695,-119.17523648456316,42159023.36708078
99,GALAXY 28 (G-28),0.03473567757105089,-89.01880900803027,42162894.84220982
100,EXPRESS-AM3,1.6891779065687378,23.045784903752285,42161205.70231163
101,THAICOM 4,-0.04655633105949069,119.46156188207829,42174728.83283025
102,GALAXY 14 (G-14),0.3291967160179982,25.484706007563968,42096737.17920276
103,ANIK F1R,0.016042547921936295,-107.30582521054149,42154791.30617431
104,GALAXY 15 (G-15),4.0438913333520896e-05,-133.01521664394517,42160848.82660956
105,SYRACUSE 3A,0.1345609947283399,47.04026242521382,42171260.63153737
106,INMARSAT 4-F2,-2.7364917029169225,63.875878288777244,42171384.824949525
107,TELKOM 2,0.04081949034533758,-100.70969886551313,42483816.56031975
108,SPACEWAY 2,-0.46631974295810363,-138.8712887131303,42164969.72003917
109,METEOSAT-9 (MSG-2),3.2861849575948088,3.486802556304064,42162409.035402924
110,EUTELSAT 174A,-0.025455922890069666,173.95474721513636,42173866.933845714
111,ECHOSTAR 10,0.0032567348781841893,-110.22053822216459,42160392.212767385
112,SPAINSAT,-0.005742833103697495,-29.98082436701053,42146932.45436759
113,EUTELSAT HOTBIRD 13E,0.07155920295445696,13.052766209883046,42153811.661938824
114,JCSAT-5A,-0.03185089754765129,132.04001065030866,42171456.04484178
115,ASTRA 1KR,-0.028270395141303698,19.21691766030628,42154388.754449315
116,EWS-G1 (GOES 13),0.035993226124535774,61.37469148937129,42157487.28829388
117,EUTELSAT 113 WEST A,-0.009893339180747408,-113.01310716840955,42154178.15764602
118,GALAXY 16 (G-16),0.01584080721175167,-99.01148178731066,42154422.36981177
119,EUTELSAT HOTBIRD 13B,-0.00717567853356184,12.997636592231416,42164111.15959493
120,JCSAT-3A,-0.0388914923629998,127.97526299489147,42173334.58440244
121,SYRACUSE 3B,0.03756795469670501,-5.150458136463392,42158136.98962058
122,KOREASAT 5 (MUGUNGWHA 5),-0.02749045608386831,113.06103159432635,42171323.52792691
123,DIRECTV 9S,-0.00603953518060236,-101.21816744089908,42153751.47998996
124,OPTUS D1,-0.001367331332397996,159.96851111114285,42173324.255380854
125,XM-4 (BLUES),0.017572891604357935,-115.21876668099988,42164516.721621536
126,BADR-4,-0.025063076609876493,26.074128210841714,42158467.78109072
