,Name,Latitude,Longitude,Elevation
0,TDRS 3,12.225962975991658,-48.03787449938055,35914308.53863132
1,FLTSATCOM 8 (USA 46),-9.997158427172902,71.23917164219648,35803161.24010368
2,SKYNET 4C,-2.977384749549431,33.454971675160834,35778811.28541346
3,TDRS 5,-3.35981034001512,-167.3330003396816,35695108.94306395
4,TDRS 6,13.640702519983105,-45.548254700381996,35747346.904468045
5,UFO 2 (USA 95),0.5963091177473833,28.77704888994131,35774300.44930085
6,USA 99 (MILSTAR-1 1),6.131890729233533,-90.7423649982012,35777721.83525943
7,ASTRA 1D,7.221385728399608,-73.43161852291658,35774633.868267275
8,USA 107 (DSP 17),12.109192308975112,-97.37518088295981,35781302.96254736
9,UFO 4 (USA 108),-7.033516127679565,172.73750491108098,35810462.424201116
10,AMSC 1,4.956391137232216,-107.98943639506017,35774588.19032823
11,TDRS 7,-12.72626491844304,83.89836164616611,35905692.27908973
12,USA 113,-9.97157363700865,103.1880758321254,35792484.68204765
13,USA 115 (MILSTAR-1 2),5.514590782825119,-120.61511104601745,35788704.48304919
14,INMARSAT 3-F1,1.135056068805679,-91.67753391243579,35846102.347847894
15,INMARSAT 3-F2,-5.085085012994114,148.7827860915599,35898585.72709486
16,AMC-1 (GE-1),-3.4894868863928727,-130.8151149180077,35788662.400827736
17,INMARSAT 3-F3,5.206152301112402,29.303513031318776,35852851.94920546
18,INTELSAT 26 (IS-26),-1.126569512071799,66.08075463752233,35798139.51153121
19,GALAXY 25 (G-25),2.795530546166544,32.939397856499426,35786193.93046024
20,INTELSAT 5 (IS-5),-4.138732495859903,-136.86642207989533,35785532.97627603
21,AMC-3 (GE-3),0.4508557971184279,-72.04231080826166,35778220.33052019
22,NSS-5,3.3744648754664484,50.719770353494994,35782737.5198983
23,USA 134,2.7996622585125803,-112.69622849213441,35770918.97921939
24,ASTRA 1G,5.210977658047264,19.562250918405617,35775045.6616801
25,INMARSAT 3-F5,3.614391279477117,-54.140061495277145,35768127.41981439
26,UFO 8 (USA 138),-7.745639225383517,171.93528692643162,35803522.741582066
27,ASTRA 2A,2.5952951032775777,27.984472385136662,35782829.60964483
28,JCSAT-4A,-3.9779838134524756,135.94416821286276,35782260.72866773
29,SKYNET 4E,6.912408737739874,-0.6674557171665549,35776891.799595214
30,ASIASAT 3S,-4.908710731513259,147.74258692698,35804275.802943856
31,NIMIQ 1,-0.567062526625316,-86.58012210106794,35771528.5968364
32,ABS-7,1.9311427800903282,33.40073185644124,35780921.77034559
33,ABS-6,-0.01006750002285668,158.99428843842588,35797504.34508257
34,AMC-4 (GE-4),-0.6918906464490174,-134.93248094462243,35790065.59880005
35,UFO 10 (USA 146),8.104802741454776,-22.74675552854445,35761853.76516445
36,GALAXY 11 (G-11),-0.8811394793242601,-93.07109984775364,35787110.25428066
37,USA 148,-8.050214822080978,-179.36844912050304,35792510.003007516
38,ASIASTAR,-1.0159722269309444,105.00583795610348,35798376.63525419
39,USA 149 (DSP 20),-5.520962848220381,-164.95592831812985,35795859.78613728
40,EUTELSAT 80A,4.117077198735284,-12.59421640792312,35777419.18959673
41,TDRS 8,-4.188806289460234,88.42606358978442,35851795.13567781
42,INTELSAT 9 (IS-9),4.859951928593662,-50.188233999304934,35776035.10858816
43,NSS-11 (AAP-1),-0.004128267354285395,175.98973397834894,35791191.86258643
44,USA 153,-7.951301462555808,134.11095781305949,35792234.69274174
45,AMC-6 (GE-6),-0.0031969749130309854,-139.0347870109773,35792872.6902548
46,INTELSAT 12 (IS-12),2.367187821048645,64.3506850133825,35802122.79051469
47,INTELSAT 1R (IS-1R),-3.045534744058629,157.03377452007413,35784933.36030874
48,ANIK F1,-0.4588787560457122,-109.32227857099416,35766128.584299676
49,ASTRA 2D,2.6951130257020677,57.39129522136864,35784688.6627913
50,AMC-8 (GE-8),-1.5245017668294392,-135.0228805582509,35789661.85905532
51,USA 157 (MILSTAR-2 2),1.4032665752285414,-124.33065536821401,35790670.479010634
52,EUTELSAT 133 WEST A,-2.490919502250675,-132.857776207372,35790157.62023291
53,INTELSAT 10 (IS-10),-4.818781682198398,177.79184272308203,35795711.70662357
54,INTELSAT 901 (IS-901),-0.016850990805133616,-27.51769007338506,35783087.77096546
55,ASTRA 2C,1.1568895066397697,-61.46997635024034,35839746.08636999
56,USA 159 (DSP 21),11.096465717607517,-49.362595765177424,35781396.13017427
57,INTELSAT 902 (IS-902),0.5271941724726673,-50.12446159100878,35774609.242234394
58,USA 164 (MILSTAR-2 3),4.600732109911001,19.32658490278037,35782632.86927865
59,ECHOSTAR 7,0.026496106819871395,-118.80014114256474,35784913.039170474
60,INTELSAT 904 (IS-904),1.6701795956908394,-29.520341057322216,35772647.82676111
61,TDRS 9,4.838614115287166,-62.337286017684136,35807208.76622961
62,ASTRA 3A,1.5317977983567053,-86.94274523783356,35785006.193078525
63,NSS-7,4.786366333365485,-20.081633909149282,35775689.679054655
64,DIRECTV 5 (TEMPO 1),-0.24552246128164018,-110.15897655102727,35785067.02469325
65,INTELSAT 905 (IS-905),1.6698460661565528,-24.504665698189463,35775327.1818345
66,GALAXY 3C (G-3C),0.006534603059753045,-95.02925884016535,35787058.692386754
67,EUTELSAT 5 WEST A,1.3974063058113284,-4.982149365672921,35767599.0107502
68,METEOSAT-8 (MSG-1),3.7004227461624413,41.58714436365609,35785075.4291612
69,INTELSAT 906 (IS-906),0.9728464715879324,64.19870627273878,35784329.92914819
70,HISPASAT 30W-4,-1.9764537117282714,-143.09749026467136,35794485.37151551
71,TDRS 10,-6.7252829161306185,-170.90689970996186,35759096.85612563
72,NSS-6,-0.8119530227941519,-169.55308457301908,35798128.18640052
73,NIMIQ 2,0.2013366594597646,89.5702491329697,35829547.2077816
74,USA 167,-3.221073081751907,-130.0851481714233,35778749.16375755
75,USA 169 (MILSTAR-2 4),-9.670046275613743,152.16410409811635,35797812.42565056
76,GALAXY 12 (G-12),-2.0888166604293286,-128.98636859719304,35788338.49066553
77,ASIASAT 4,0.18951752789358234,38.24389635911562,35781342.67337588
78,HELLAS-SAT 2,-1.0921796759773208,-95.24339992851232,35779769.60539471
79,THURAYA-2,0.9690098130645586,44.12339633002883,35786972.920603946
80,OPTUS C1,-1.7817044971321148,155.67495550630176,35811514.59961474
81,GALAXY 23 (G-23),-0.019697397555275453,-121.00633803054572,35786322.56515365
82,USA 170,5.621498472197908,-42.80748236462882,35768143.0811099
83,GALAXY 13 (HORIZONS 1),-0.03475170749858957,-127.01320194607365,35785576.15253492
84,YAMAL 202,-1.4991911775880833,163.43422932428768,35814703.83001035
85,UFO 11 (USA 174),-2.0189610052359055,74.55101354418696,35804704.04216543
86,USA 176 (DSP 22),-5.057078526714858,87.03470656933426,35787070.70736616
87,ABS-4 (MOBISAT-1),1.1881015149236918,61.065616988444276,35784661.96516523
88,EUTELSAT 7A,-1.246199222695597,-139.2666149023976,35794168.85947048
89,AMC-11 (GE-11),0.0363053164884344,-131.0135259693153,35787681.45447304
90,INTELSAT 10-02,-0.021795878160074753,-1.0083048427335077,35783399.73800945
91,ANIK F2,-0.01617157563869057,-111.06796495082017,35791296.39323451
92,AMC-15,0.012056811109232358,-105.08546448312072,35784443.54622285
93,AMC-16,0.0013933114189664689,-95.87359369637703,35959511.231579036
94,NSS-10 (AMC-12),1.1090649393006107,-37.48320733582237,35774396.127800636
95,XTAR-EUR,0.03681937606412808,29.01183479253973,35780725.07506211
96,XM-3 (RHYTHM),-0.0006164896460884076,-85.11457856080384,35782786.45216715
97,INMARSAT 4-F1,-3.4066794439977643,143.5151746597001,35797764.47167619
98,DIRECTV 8,-0.0004732757298906696,-119.13236184769289,35788771.51576601
99,GALAXY 28 (G-28),0.009274718476436652,-89.00848405549729,35784202.477359064
100,EXPRESS-AM3,2.7900842404249,22.990698389879064,35780879.379756555
101,THAICOM 4,-0.01999378174659118,119.49581494027322,35794778.78978804
102,GALAXY 14 (G-14),0.48543460106398134,23.607217246088545,35711669.95719927
103,ANIK F1R,0.00845709409395634,-107.3240402938294,35778238.862142816
104,GALAXY 15 (G-15),-0.004770749025891326,-133.02246430947233,35788734.14027027
105,SYRACUSE 3A,0.32219385349612245,47.02640362975749,35783504.78525795
106,INMARSAT 4-F2,-0.6105359118553294,63.90179167655062,35784080.27929184
107,TELKOM 2,-0.08623628380467846,-92.09928850656557,36107808.3996922
108,SPACEWAY 2,-1.0974122418188623,-138.88449779894134,35786958.46892928
109,METEOSAT-9 (MSG-2),5.301629627766799,3.363569106567523,35782116.875132576
110,EUTELSAT 174A,-0.05705155405830474,173.9788672995858,35809876.9764141
111,ECHOSTAR 10,0.004992127960718648,-110.22555677989251,35786507.58682231
112,SPAINSAT,-0.02552219776655831,-30.012002265436468,35771585.85416654
113,EUTELSAT HOTBIRD 13E,0.05104264665384308,13.00356971147163,35762153.388697356
114,JCSAT-5A,-0.011052482291338414,132.0659351439801,35792817.55195168
115,ASTRA 1KR,-0.03673032362969825,19.185496335396543,35771794.58529763
116,EWS-G1 (GOES 13),0.03221874433910616,61.32131194895637,35764847.412781976
117,EUTELSAT 113 WEST A,-0.03340272976393867,-113.03008110045371,35785257.17658089
118,GALAXY 16 (G-16),-0.022759943681132953,-99.02782881258823,35782555.47155305
119,EUTELSAT HOTBIRD 13B,0.05210066802238618,12.986894895434856,35777960.11167108
120,JCSAT-3A,-0.010564961473593716,128.00647423690154,35794347.57277933
121,SYRACUSE 3B,0.026378693259100406,-5.177303580242871,35767287.87214807
122,KOREASAT 5 (MUGUNGWHA 5),0.008617162137963829,113.07384333603777,35787985.358538315
123,DIRECTV 9S,-0.027402744605971543,-101.23522811321342,35783169.079524
124,OPTUS D1,-0.009436591597785255,159.99308971217795,35800726.326663606
125,XM-4 (BLUES),0.027049189866858562,-115.22651782236102,35786755.8098125
126,BADR-4,0.001979478171549228,26.019031360086316,35776434.15310407
127,WILDBLUE-1,-0.0016200800829633552,-111.19661931198198,35784924.883984685
128,AMC-18,0.02287650774884984,-83.0341117925877,35781102.47101739
129,MEASAT-3,0.1280644875365161,77.93373414127439,35835972.021654986
130,INSAT-4B,0.6426029357670379,85.58201124245059,35776665.59561766
