,Name,Latitude,Longitude,Elevation
0,TDRS 3,8.420355292946365,-48.13843538471333,35930262.22200346
1,FLTSATCOM 8 (USA 46),-12.507818497700413,71.57044254715748,35812405.75643093
2,SKYNET 4C,-8.263698827080422,33.00165338755382,35783044.40265978
3,TDRS 5,2.5979610436927314,-167.95484811487893,35685181.92916637
4,TDRS 6,10.921550197210461,-45.13074666619225,35749262.07578258
5,UFO 2 (USA 95),-4.10250604921467,28.32360335848484,35777133.971968696
6,USA 99 (MILSTAR-1 1),11.135050723548655,-90.97290227110439,35773343.590696715
7,ASTRA 1D,9.240547145352801,-73.26397128680897,35771168.61109883
8,USA 107 (DSP 17),14.400156972015766,-96.78685055387879,35778040.84104118
9,UFO 4 (USA 108),-3.584209803942191,172.59077961510854,35799747.67309536
10,AMSC 1,8.852567007834978,-108.11143029109337,35771907.61159635
11,TDRS 7,-14.100522517203148,84.38296331464706,35883217.48280153
12,USA 113,-11.700742194159726,103.58307356241997,35793347.39237007
13,USA 115 (MILSTAR-1 2),10.038060654513634,-120.81734613704701,35783337.3568447
14,INMARSAT 3-F1,3.6146269167044838,-93.93584320271485,35836955.21596483
15,INMARSAT 3-F2,-5.7905841981952655,146.85365480884158,35889930.318721525
16,AMC-1 (GE-1),-1.7739177794143859,-130.83369177918584,35783055.60640926
17,INMARSAT 3-F3,3.3703198234340848,27.2235543060251,35863830.02814711
18,INTELSAT 26 (IS-26),-4.943654543499824,65.8128906743485,35803732.052590564
19,GALAXY 25 (G-25),2.1951221947659327,32.93581868180992,35794119.747008905
20,INTELSAT 5 (IS-5),-1.680288990385925,-136.95391377490017,35779729.81196804
21,AMC-3 (GE-3),1.962024971394802,-72.07655999248496,35774969.92617616
22,NSS-5,0.648047354257217,50.60847201881471,35789054.54248451
23,USA 134,6.788078414065941,-112.91164779332607,35771170.68453779
24,ASTRA 1G,3.9717736744764327,19.65217862543889,35780594.44341478
25,INMARSAT 3-F5,5.123059115784283,-54.08153256779196,35766145.67441439
26,UFO 8 (USA 138),-5.1042807697610115,171.91785179826962,35799321.213490665
27,ASTRA 2A,2.1785901163898154,27.997625329038954,35786326.41321969
28,JCSAT-4A,-5.213507328373215,136.00166043129892,35792941.73469316
29,SKYNET 4E,2.7528587811940697,-0.9309289767015487,35779531.22043664
30,ASIASAT 3S,-5.683113729820651,147.81252260077827,35800165.88628937
31,NIMIQ 1,0.31842052854333897,-86.57587495406486,35764677.36394676
32,ABS-7,1.5726226696481989,33.403604735738284,35786775.729322225
33,ABS-6,-0.004509419244292399,158.9799938692948,35793983.615613945
34,AMC-4 (GE-4),-0.5248312537233257,-134.92749510466106,35784618.56492694
35,UFO 10 (USA 146),6.5682256371502525,-22.596173325510815,35766175.11722513
36,GALAXY 11 (G-11),0.03896425976582711,-93.08843350843752,35787808.53658983
37,USA 148,-5.633101938682432,-179.2973732546435,35788784.276705824
38,ASIASTAR,-2.9223126355213673,104.93019768318531,35803158.41863289
39,USA 149 (DSP 20),-0.7667325925682469,-165.45835964084333,35798557.184227355
40,EUTELSAT 80A,4.3613727465953245,-12.505980137762462,35772518.09480287
41,TDRS 8,-7.480591762245294,88.20017003895363,35826974.45124395
42,INTELSAT 9 (IS-9),6.250418916232544,-50.100362365568216,35775010.56506512
43,NSS-11 (AAP-1),-0.008099377290669358,175.99487967047546,35787595.009155676
44,USA 153,-8.585068917088249,134.38464834144833,35792393.60642157
45,AMC-6 (GE-6),0.002124937989639703,-139.028863371354,35788165.66099035
46,INTELSAT 12 (IS-12),0.8755818250736029,64.29980604857573,35809362.04623691
47,INTELSAT 1R (IS-1R),-3.663359134927361,157.0644498610045,35784654.03886502
48,ANIK F1,-0.22724113257326636,-109.28023362828158,35751032.302257754
49,ASTRA 2D,-0.03077574619938786,57.23724628326779,35788247.37226943
50,AMC-8 (GE-8),-1.110703146531194,-135.01662014777753,35784597.740784325
51,USA 157 (MILSTAR-2 2),5.215288728633593,-124.61439096318207,35787189.32400898
52,EUTELSAT 133 WEST A,-1.6177209709449896,-132.83491550148528,35783076.93765896
53,INTELSAT 10 (IS-10),-4.642322632774574,177.88591538367396,35793689.76951803
54,INTELSAT 901 (IS-901),-0.006167111003742386,-27.52322521560583,35783101.1778701
55,ASTRA 2C,2.4730223063257126,-63.124416874594836,35836904.26622412
56,USA 159 (DSP 21),10.575448866414414,-48.868208639703845,35779731.13215844
57,INTELSAT 902 (IS-902),1.1208832034280924,-50.12933755164699,35773737.89113952
58,USA 164 (MILSTAR-2 3),0.9367008763435332,19.10992730409848,35786754.14285574
59,ECHOSTAR 7,0.011915449582823527,-118.79439401720676,35783514.49223764
60,INTELSAT 904 (IS-904),2.2778786197209406,-29.495949072280712,35773478.173923574
61,TDRS 9,7.2149318823062965,-62.40275150539192,35841991.489493646
62,ASTRA 3A,4.099085616333569,-87.06410711623519,35782879.28372319
63,NSS-7,5.191891618538246,-19.984109988185736,35776837.320453964
64,DIRECTV 5 (TEMPO 1),-0.12478585791984668,-110.15199989873545,35779503.79010047
65,INTELSAT 905 (IS-905),2.174810001337274,-24.4832412475317,35776801.04322001
66,GALAXY 3C (G-3C),0.002209081546944731,-95.04538417813983,35790120.52750311
67,EUTELSAT 5 WEST A,1.5667378286601439,-4.954514973692679,35772730.33801188
68,METEOSAT-8 (MSG-1),0.7140399431683014,41.443893972872836,35785209.373328604
69,INTELSAT 906 (IS-906),0.537108538567549,64.20356807494699,35790167.899259955
70,HISPASAT 30W-4,-1.54374188691776,-143.09948585530552,35785834.65919031
71,TDRS 10,-4.631947005157692,-170.79901873431498,35751032.25923364
72,NSS-6,-0.8261954953428828,-169.54088425178062,35791936.5222764
73,NIMIQ 2,-1.9850441298021666,89.42652233912852,35836558.518883176
74,USA 167,-0.18711131861968835,-130.23934419559015,35773582.21265969
75,USA 169 (MILSTAR-2 4),-8.741666576803043,152.44790529199346,35797084.73347352
76,GALAXY 12 (G-12),-1.340370516348622,-128.97162523146395,35784928.25244366
