,Name,Latitude,Longitude,Elevation,Earth Radius + Elevation
0,TDRS 3,8.279038399203866,-49.45195227712311,35740039.99480639,42118176.99480639
1,FLTSATCOM 8 (USA 46),6.691360602737985,72.59507378537614,35763051.785308935,42141188.785308935
2,SKYNET 4C,13.012273645531996,34.33074246061389,35778095.58837795,42156232.58837795
3,TDRS 5,-14.190288701136204,-168.0807414715282,35816329.40269055,42194466.40269055
4,TDRS 6,5.385384078819695,-46.777768850171704,35787266.66839791,42165403.66839791
5,UFO 2 (USA 95),11.362276614319605,28.732948249799616,35781385.96372054,42159522.96372054
6,USA 99 (MILSTAR-1 1),-12.463579220981709,-89.12565528266308,35799567.157288596,42177704.157288596
7,ASTRA 1D,-5.359344045472206,-72.67949194060768,35798786.63236531,42176923.63236531
8,USA 107 (DSP 17),-6.261444996179054,-95.74710620768575,35793748.07870543,42171885.07870543
9,UFO 4 (USA 108),-7.81202716474861,172.03332442050717,35808039.33329102,42186176.33329102
10,AMSC 1,-9.734496885215153,-106.99384661928539,35795437.069517165,42173574.069517165
11,TDRS 7,4.079214310862161,85.39654663263238,35833363.484755054,42211500.484755054
12,USA 113,4.818117496932126,104.2445284285987,35784375.91236503,42162512.91236503
13,USA 115 (MILSTAR-1 2),-11.280488004265411,-119.27646044240646,35799662.68572836,42177799.68572836
14,INMARSAT 3-F1,-6.696049565111948,-94.40040746837839,35896619.97379312,42274756.97379312
15,INMARSAT 3-F2,2.3461535733694707,146.49538997389584,35878929.529278725,42257066.529278725
16,AMC-1 (GE-1),-3.892314019986323,-130.9937589022216,35798492.57252362,42176629.57252362
17,INMARSAT 3-F3,4.298439497835236,26.059275334863905,35836232.371769145,42214369.371769145
18,INTELSAT 26 (IS-26),9.320262641523973,66.3419988523789,35771528.43196143,42149665.43196143
19,GALAXY 25 (G-25),1.2581013017484726,32.84093842488883,35765898.66794617,42144035.66794617
20,INTELSAT 5 (IS-5),-5.639487121108776,-137.1861284649717,35799490.97286511,42177627.97286511
21,AMC-3 (GE-3),-3.6793708018019236,-71.97436823422106,35793513.32218509,42171650.32218509
22,NSS-5,6.337670497419482,50.371391975156236,35770653.231696524,42148790.231696524
23,USA 134,-9.829828735602963,-112.0872316308781,35786160.745312266,42164297.745312266
24,ASTRA 1G,2.5968918673922845,19.257060355897682,35772404.68975781,42150541.68975781
25,INMARSAT 3-F5,-3.8879066166087366,-53.86680103850136,35793937.17938855,42172074.17938855
26,UFO 8 (USA 138),-5.79350416558049,171.296448160861,35793732.93574443,42171869.93574443
27,ASTRA 2A,0.8297551442182854,27.915839708874827,35778034.9730963,42156171.9730963
28,JCSAT-4A,3.2596785081914383,136.1494401322224,35759850.92315923,42137987.92315923
29,SKYNET 4E,9.527324960302959,-1.7192924798338165,35780993.47885672,42159130.47885672
30,ASIASAT 3S,2.2024052525951365,148.06220106056537,35794450.05486378,42172587.05486378
31,NIMIQ 1,-2.099565972737709,-86.5856381997882,35804812.15493519,42182949.15493519
32,ABS-7,0.7386514465671001,33.32064323550942,35772556.2975666,42150693.2975666
33,ABS-6,-0.03635061659421989,159.04017920509096,35793618.77674543,42171755.77674543
34,AMC-4 (GE-4),-0.37063016234802054,-134.8875615146747,35797535.797041155,42175672.797041155
35,UFO 10 (USA 146),3.0739513334935356,-23.223837386062815,35779846.176764965,42157983.176764965
36,GALAXY 11 (G-11),-2.1656825460148648,-93.10160908391772,35784447.28119572,42162584.28119572
37,USA 148,-5.215356926740581,-179.95675738402048,35792911.07314321,42171048.07314321
38,ASIASTAR,4.678108692490281,105.1143526940026,35773773.00813711,42151910.00813711
39,USA 149 (DSP 20),-11.14266770576223,-165.95289305209462,35780262.61704778,42158399.61704778
40,EUTELSAT 80A,-0.8745139413450108,-12.489115444132782,35799796.467450134,42177933.467450134
41,TDRS 8,8.246941009918904,89.3589306194119,35845328.003241405,42223465.003241405
42,INTELSAT 9 (IS-9),-3.6909698411917073,-49.8427510465755,35790932.3392184,42169069.3392184
43,NSS-11 (AAP-1),-0.03203863901517337,176.02083329876547,35794138.433732435,42172275.433732435
44,USA 153,2.0791768894694673,134.55598372728457,35784302.79151438,42162439.79151438
45,AMC-6 (GE-6),-0.018817713680865707,-138.98040096992852,35795393.66695385,42173530.66695385
46,INTELSAT 12 (IS-12),3.4390857004505473,64.2217238291874,35767344.68418612,42145481.68418612
47,INTELSAT 1R (IS-1R),1.6994768796221427,157.14104704520201,35787064.275474384,42165201.275474384
48,ANIK F1,-0.53912437841595,-109.26703903368191,35823674.04360045,42201811.04360045
49,ASTRA 2D,6.398516304800275,57.10511986963767,35777170.477171056,42155307.477171056
50,AMC-8 (GE-8),-0.9044971832569819,-134.9975730331605,35797097.42863402,42175234.42863402
51,USA 157 (MILSTAR-2 2),-9.333397412146342,-123.99252330513895,35794803.71714334,42172940.71714334
52,EUTELSAT 133 WEST A,-1.9362421148304527,-132.89507055513857,35802388.97558358,42180525.97558358
53,INTELSAT 10 (IS-10),-0.08645826206452738,177.82910927625346,35788849.66414819,42166986.66414819
54,INTELSAT 901 (IS-901),0.025775047158937428,-27.51455147492284,35787546.11838577,42165683.11838577
55,ASTRA 2C,-3.516427416549969,-63.582099845969275,35857821.612317435,42235958.612317435
56,USA 159 (DSP 21),0.4332640258129002,-49.22710524568479,35788642.46894838,42166779.46894838
57,INTELSAT 902 (IS-902),-1.4678490553494425,-50.11949916001041,35789507.612720646,42167644.612720646
58,USA 164 (MILSTAR-2 3),8.51577685781587,18.773971641671363,35776284.478897184,42154421.478897184
59,ECHOSTAR 7,0.02549669767990122,-118.79888612187669,35788057.72112257,42166194.72112257
60,INTELSAT 904 (IS-904),-1.5777447640853368,-29.50261488385264,35786852.54142243,42164989.54142243
61,TDRS 9,-6.09742096545748,-61.956076800623244,35704613.91708919,42082750.91708919
62,ASTRA 3A,-6.313085065633589,-86.68712617856966,35789485.251744166,42167622.251744166
63,NSS-7,-1.3158528138848333,-19.968324242573598,35784809.963607475,42162946.963607475
64,DIRECTV 5 (TEMPO 1),-0.28838005407304307,-110.12322003299042,35799364.9397437,42177501.9397437
65,INTELSAT 905 (IS-905),-1.3290120114020758,-24.490219838537623,35785235.307879716,42163372.307879716
66,GALAXY 3C (G-3C),-0.010920282349554009,-95.03452400286852,35779060.368293114,42157197.368293114
67,EUTELSAT 5 WEST A,-0.49748288489489856,-5.040226781818681,35776386.58472948,42154523.58472948
68,METEOSAT-8 (MSG-1),6.94596686057555,41.23336857269886,35784695.186247,42162832.186247
69,INTELSAT 906 (IS-906),0.9942418153765648,64.12802981456413,35771902.919768356,42150039.919768356
70,HISPASAT 30W-4,-0.9181530414808848,-143.05951803040563,35804914.04907995,42183051.04907995
71,TDRS 10,-4.532352734808694,-171.32002683376615,35804020.096497454,42182157.096497454
72,NSS-6,0.07527182338630327,-169.4587863021391,35797476.75157455,42175613.75157455
73,NIMIQ 2,5.283678424422442,89.16951479883703,35794926.22961642,42173063.22961642
74,USA 167,-7.0967978453082186,-130.40750561566304,35797951.559574164,42176088.559574164
75,USA 169 (MILSTAR-2 4),-1.5172030959133544,152.03925908414175,35786828.74015716,42164965.74015716
76,GALAXY 12 (G-12),-1.6659462148172874,-129.02349055084136,35793193.415165834,42171330.415165834
77,ASIASAT 4,0.06908711459257424,38.17887100502086,35778709.77942261,42156846.77942261
78,HELLAS-SAT 2,-2.8467902719562774,-95.2563274053341,35802128.256793976,42180265.256793976
79,THURAYA-2,6.371455888529692,43.989407044862745,35765072.206927925,42143209.206927925
80,OPTUS C1,1.3955333323296482,155.81058049429086,35788823.653905645,42166960.653905645
81,GALAXY 23 (G-23),-0.008071040107408315,-121.00409244094091,35799255.347532354,42177392.347532354
82,USA 170,-2.903566615016877,-42.534545157024,35795385.61705806,42173522.61705806
83,GALAXY 13 (HORIZONS 1),-0.0305617259636866,-127.0056106202683,35786727.34240265,42164864.34240265
84,YAMAL 202,0.8934271596530536,163.58266007665995,35802943.717734635,42181080.717734635
85,UFO 11 (USA 174),5.915337306561666,74.81505203114318,35775548.17806745,42153685.17806745
86,USA 176 (DSP 22),7.470548690188266,87.78063422912676,35781584.30955381,42159721.30955381
